Species,effect,group,term,estimate,std.error,statistic,df,p.value,padj
s__Eisenbergiella_sp_OF01_20,fixed,NA,hd_exposurehigh_exposure,-0.072037721,0.14413334,-0.499799152,133.1903936,0.6180412,0.7865215
s__GGB79973_SGB14341,fixed,NA,hd_exposurehigh_exposure,-0.050396307,0.100605703,-0.50092893,117.1588018,0.617360967,0.7865215
s__Klebsiella_pneumoniae,fixed,NA,hd_exposurehigh_exposure,-0.126402674,0.252643422,-0.500320463,116.4048444,0.617794032,0.7865215
s__GGB9602_SGB15028,fixed,NA,hd_exposurelow_exposure,0.042585289,0.085431857,0.498470841,109.5541421,0.61915152,0.787399216
s__Candidatus_Stoquefichus_sp_SB1,fixed,NA,hd_exposurelow_exposure,-0.026796412,0.054795423,-0.489026454,130.9872512,0.625640801,0.792706829
s__Clostridiaceae_bacterium_NSJ_31,fixed,NA,hd_exposurelow_exposure,-0.032607992,0.066804338,-0.488111901,127.0729233,0.62631177,0.792706829
s__Clostridiaceae_unclassified_SGB15090,fixed,NA,hd_exposurehigh_exposure,0.115418145,0.236440055,0.488149713,117.7137854,0.626351862,0.792706829
s__Enterocloster_lavalensis,fixed,NA,hd_exposurelow_exposure,0.022101744,0.044898133,0.492264213,81.4262372,0.623857223,0.792706829
s__Eubacteriales_unclassified_SGB15145,fixed,NA,hd_exposurehigh_exposure,-0.041631522,0.08537102,-0.487654029,116.334379,0.626712664,0.792706829
s__GGB781_SGB1024,fixed,NA,hd_exposurehigh_exposure,0.122161388,0.249887682,0.488865188,115.9861076,0.62586026,0.792706829
s__Prevotella_copri_clade_E,fixed,NA,hd_exposurelow_exposure,0.04608688,0.094035892,0.490098829,117.8343508,0.624975253,0.792706829
s__Ruminococcus_bicirculans,fixed,NA,hd_exposurehigh_exposure,0.198751052,0.405419275,0.490235823,113.9177089,0.624909911,0.792706829
s__Clostridium_SGB6179,fixed,NA,hd_exposurelow_exposure,0.039546312,0.081212073,0.486951138,117.1472774,0.627202838,0.792791163
s__GGB3005_SGB3996,fixed,NA,hd_exposurelow_exposure,0.059500131,0.122934917,0.483997001,115.3286448,0.629305788,0.793841263
s__Ruminococcus_bromii,fixed,NA,hd_exposurelow_exposure,-0.210029228,0.433446924,-0.484555817,115.2904265,0.628910769,0.793841263
s__Streptococcus_salivarius,fixed,NA,hd_exposurehigh_exposure,0.107546205,0.221705194,0.48508654,118.543138,0.628510197,0.793841263
s__Hungatella_effluvii,fixed,NA,hd_exposurelow_exposure,-0.056688729,0.117260671,-0.483441965,110.878971,0.629735275,0.793848104
s__Alistipes_communis,fixed,NA,hd_exposurehigh_exposure,-0.122992518,0.255207151,-0.481932098,115.3477992,0.630767342,0.794614041
s__Blautia_faecis,fixed,NA,hd_exposurehigh_exposure,0.141324201,0.294961428,0.479127734,113.8455995,0.632766798,0.796061455
s__Enterobacter_cloacae,fixed,NA,hd_exposurehigh_exposure,0.052789542,0.110191584,0.479070545,148.6113871,0.63259261,0.796061455
s__Clostridium_sp_AM42_4,fixed,NA,hd_exposurehigh_exposure,-0.035955147,0.075730342,-0.474778616,107.9350597,0.635904022,0.799471007
s__Blautia_faecicola,fixed,NA,hd_exposurehigh_exposure,0.045090214,0.096435364,0.467569286,119.4647523,0.640944421,0.805267085
s__GGB35068_SGB47850,fixed,NA,hd_exposurehigh_exposure,0.057797344,0.12379086,0.466895083,114.2696776,0.641463941,0.805379274
s__Butyricimonas_faecalis,fixed,NA,hd_exposurelow_exposure,0.049440405,0.106635739,0.463638231,123.6484411,0.643722084,0.807131776
s__Lachnospiraceae_bacterium_NSJ_46,fixed,NA,hd_exposurehigh_exposure,0.042983699,0.09256012,0.464386811,99.24071005,0.643387798,0.807131776
s__Lacrimispora_saccharolytica,fixed,NA,hd_exposurelow_exposure,-0.07544875,0.163619884,-0.461122133,119.5150537,0.645549058,0.80833969
s__Nitrosopumilus_SGB14899,fixed,NA,hd_exposurehigh_exposure,0.061351422,0.133028031,0.461191682,118.4051643,0.645507154,0.80833969
s__Phocaeicola_dorei,fixed,NA,hd_exposurelow_exposure,-0.206099808,0.448159201,-0.459880791,118.1690713,0.646446802,0.808922736
s__GGB51510_SGB71883,fixed,NA,hd_exposurehigh_exposure,0.063983242,0.139853357,0.45750237,121.0173479,0.6481303,0.810487589
s__Anaerostipes_caccae,fixed,NA,hd_exposurelow_exposure,0.086883785,0.191882803,0.452796104,127.8842818,0.651462813,0.812413266
s__Blautia_obeum,fixed,NA,hd_exposurelow_exposure,0.13368192,0.29484951,0.453390342,117.8633749,0.651101321,0.812413266
s__Cloacibacillus_evryensis,fixed,NA,hd_exposurelow_exposure,0.032563446,0.072055141,0.451923976,102.988258,0.652274112,0.812413266
s__GGB6547_SGB9247,fixed,NA,hd_exposurelow_exposure,0.059793489,0.132305273,0.451935798,117.0125505,0.652151864,0.812413266
s__GGB9062_SGB13981,fixed,NA,hd_exposurehigh_exposure,0.0388607,0.085626876,0.45383765,115.888934,0.650794448,0.812413266
s__GGB9345_SGB14311,fixed,NA,hd_exposurehigh_exposure,-0.034328027,0.075640716,-0.453830009,118.6855362,0.650779958,0.812413266
s__GGB3278_SGB4328,fixed,NA,hd_exposurelow_exposure,0.07650702,0.170389256,0.449013168,107.1441356,0.654329038,0.814430824
s__Clostridium_scindens,fixed,NA,hd_exposurelow_exposure,-0.111350676,0.248918209,-0.447338412,115.5974601,0.655467834,0.81530617
s__Enterococcus_avium,fixed,NA,hd_exposurelow_exposure,-0.036873321,0.082955385,-0.444495811,120.3934033,0.657482168,0.815711842
s__Intestinibacillus_sp_Marseille_P6563,fixed,NA,hd_exposurehigh_exposure,-0.0452338,0.101745425,-0.444578219,105.3076319,0.657536949,0.815711842
s__Lacrimispora_celerecrescens,fixed,NA,hd_exposurelow_exposure,0.112041344,0.251282507,0.445878012,116.3621647,0.656513895,0.815711842
s__Megasphaera_sp_MJR8396C,fixed,NA,hd_exposurehigh_exposure,0.082139798,0.184470796,0.44527264,112.8612774,0.65697562,0.815711842
s__Clostridium_sp_AM33_3,fixed,NA,hd_exposurehigh_exposure,0.088128731,0.199288405,0.442217051,113.7735144,0.659171634,0.817172868
s__Holdemania_massiliensis,fixed,NA,hd_exposurehigh_exposure,-0.10688028,0.242031584,-0.441596417,118.253745,0.659587715,0.817172868
s__Ligilactobacillus_salivarius,fixed,NA,hd_exposurehigh_exposure,0.064656159,0.146797912,0.440443313,121.7732814,0.660396907,0.817377777
s__Phocaeicola_vulgatus,fixed,NA,hd_exposurehigh_exposure,-0.155398474,0.353522131,-0.439572124,116.2635144,0.66106301,0.817377777
s__Prevotellamassilia_timonensis,fixed,NA,hd_exposurelow_exposure,0.079812401,0.181447683,0.439864533,117.2933282,0.660844654,0.817377777
s__Anaerotignum_lactatifermentans,fixed,NA,hd_exposurelow_exposure,-0.082487624,0.190246559,-0.433582739,117.9725329,0.66538328,0.822176568
s__Ruminococcaceae_bacterium_AM28_23LB,fixed,NA,hd_exposurelow_exposure,-0.048698223,0.113077779,-0.4306613,113.653308,0.667530282,0.824285415
s__Leuconostoc_lactis,fixed,NA,hd_exposurehigh_exposure,-0.025648205,0.05970415,-0.429588305,132.9334077,0.668190645,0.824556947
s__Paraprevotella_clara,fixed,NA,hd_exposurelow_exposure,-0.145638526,0.339699648,-0.428727337,113.3597721,0.668935257,0.824932017
s__Dielma_fastidiosa,fixed,NA,hd_exposurehigh_exposure,-0.07425902,0.174493525,-0.425568917,113.0858672,0.671230794,0.827217937
s__Enterococcus_gallinarum,fixed,NA,hd_exposurelow_exposure,0.044294959,0.104974058,0.421960999,109.2565878,0.673882618,0.829575887
s__GGB52130_SGB14966,fixed,NA,hd_exposurelow_exposure,-0.085914475,0.203709951,-0.421749036,110.1169207,0.674030409,0.829575887
s__GGB79630_SGB13983,fixed,NA,hd_exposurehigh_exposure,0.037028873,0.088176803,0.419938936,111.3277644,0.675339412,0.830640854
s__Bacteroides_gallinarum,fixed,NA,hd_exposurelow_exposure,-0.029027866,0.069957579,-0.41493525,105.8830156,0.679028846,0.832226036
s__GGB1093_SGB1404,fixed,NA,hd_exposurelow_exposure,0.031192838,0.075020517,0.415790768,117.0511601,0.67832441,0.832226036
s__GGB36267_SGB14177,fixed,NA,hd_exposurelow_exposure,-0.029766713,0.071804241,-0.414553689,107.3859869,0.67929561,0.832226036
s__Parabacteroides_goldsteinii,fixed,NA,hd_exposurelow_exposure,0.077524455,0.186970795,0.414634037,115.0637286,0.67918184,0.832226036
s__Pyramidobacter_piscolens,fixed,NA,hd_exposurehigh_exposure,-0.039671555,0.095515296,-0.415342428,124.2206588,0.678607786,0.832226036
s__Vescimonas_coprocola,fixed,NA,hd_exposurelow_exposure,-0.1124769,0.269975794,-0.416618462,118.3830108,0.677711925,0.832226036
s__GGB3819_SGB5184,fixed,NA,hd_exposurehigh_exposure,0.027620999,0.067138272,0.411404681,114.8721658,0.681542375,0.834432522
s__GGB9760_SGB15374,fixed,NA,hd_exposurelow_exposure,0.05650622,0.137723558,0.410287255,87.91080971,0.682593451,0.834627656
s__Lachnoclostridium_sp_An138,fixed,NA,hd_exposurelow_exposure,-0.043454583,0.105964953,-0.410084479,118.240531,0.682486045,0.834627656
s__Faecalicatena_fissicatena,fixed,NA,hd_exposurehigh_exposure,0.099147503,0.242778843,0.408386091,115.0938127,0.683749042,0.835494912
s__Phascolarctobacterium_succinatutens,fixed,NA,hd_exposurelow_exposure,-0.057096508,0.140351563,-0.406810633,111.9224069,0.684923982,0.836384667
s__Hydrogeniiclostidium_mannosilyticum,fixed,NA,hd_exposurelow_exposure,0.048939084,0.120577812,0.405871386,124.5864769,0.685533328,0.836583044
s__Methylobacterium_SGB15164,fixed,NA,hd_exposurelow_exposure,-0.056488998,0.139627456,-0.404569413,134.3291775,0.686437514,0.837140734
s__Clostridiaceae_bacterium_Marseille_Q3526,fixed,NA,hd_exposurelow_exposure,0.047926692,0.118979198,0.402815731,116.9548473,0.687819152,0.837305482
s__Lachnoclostridium_sp_An131,fixed,NA,hd_exposurelow_exposure,0.035386451,0.088067641,0.401809914,117.8176891,0.688551876,0.837305482
s__Lactonifactor_sp_BIOML_A6,fixed,NA,hd_exposurehigh_exposure,-0.038411121,0.095642717,-0.401610518,102.2318303,0.688808997,0.837305482
s__Roseburia_sp_AM23_20,fixed,NA,hd_exposurehigh_exposure,-0.072706372,0.180680422,-0.402403157,110.0603034,0.688167823,0.837305482
s__Veillonella_rogosae,fixed,NA,hd_exposurelow_exposure,0.077926444,0.193031245,0.403698602,106.7538878,0.687241877,0.837305482
s__Firmicutes_bacterium_AF16_15,fixed,NA,hd_exposurehigh_exposure,-0.098630021,0.247393053,-0.398677408,111.6323859,0.69089247,0.839293124
s__Eubacterium_ventriosum,fixed,NA,hd_exposurehigh_exposure,0.124480434,0.313683241,0.396834824,115.9987432,0.692218418,0.840358546
s__Clostridiaceae_bacterium_Marseille_Q4143,fixed,NA,hd_exposurelow_exposure,0.065576419,0.166842714,0.393043346,115.3700853,0.695012789,0.842331783
s__GGB13404_SGB14252,fixed,NA,hd_exposurehigh_exposure,-0.052156783,0.132745558,-0.392907931,103.7397846,0.695193699,0.842331783
s__Oscillibacter_sp_ER4,fixed,NA,hd_exposurelow_exposure,0.085143883,0.216563043,0.393159801,116.346773,0.694920936,0.842331783
s__GGB6565_SGB9274,fixed,NA,hd_exposurelow_exposure,-0.066803937,0.170370953,-0.392108723,116.2486486,0.695695825,0.842394945
s__Alistipes_sp_AF17_16,fixed,NA,hd_exposurelow_exposure,-0.047188616,0.121578525,-0.388132825,113.3065308,0.698646005,0.843999596
s__Angelakisella_massiliensis,fixed,NA,hd_exposurelow_exposure,-0.067279515,0.173682361,-0.387371032,118.0196035,0.699179238,0.843999596
s__Clostridium_sp_AT4,fixed,NA,hd_exposurehigh_exposure,-0.089835413,0.23197342,-0.387265978,114.9639348,0.699275307,0.843999596
s__Haemophilus_SGB5071,fixed,NA,hd_exposurehigh_exposure,-0.04766075,0.122779613,-0.388181304,124.1148766,0.698546877,0.843999596
s__Mitsuokella_multacida,fixed,NA,hd_exposurelow_exposure,0.054826424,0.140886,0.38915452,120.0174103,0.697851447,0.843999596
s__Alistipes_senegalensis,fixed,NA,hd_exposurelow_exposure,0.09158848,0.239942071,0.381710802,109.6898575,0.703414333,0.845055368
s__GGB52106_SGB72838,fixed,NA,hd_exposurehigh_exposure,-0.027606231,0.072529862,-0.380618821,111.1124013,0.704212807,0.845055368
s__GGB6612_SGB9346,fixed,NA,hd_exposurehigh_exposure,0.051145161,0.134008676,0.381655593,115.1274721,0.703420342,0.845055368
s__GGB9646_SGB15123,fixed,NA,hd_exposurehigh_exposure,-0.026803029,0.070268199,-0.381438961,119.1418256,0.703556952,0.845055368
s__Intestinimonas_massiliensis,fixed,NA,hd_exposurehigh_exposure,-0.059201674,0.155000757,-0.381944415,119.4141107,0.703181439,0.845055368
s__Intestinimonas_timonensis,fixed,NA,hd_exposurelow_exposure,-0.030812031,0.080850836,-0.38109725,121.9268009,0.703794325,0.845055368
s__Lactonifactor_sp_BIOML_A6,fixed,NA,hd_exposurelow_exposure,-0.037118759,0.097066118,-0.382406963,105.3544296,0.702929873,0.845055368
s__Prevotella_buccalis,fixed,NA,hd_exposurehigh_exposure,-0.023170865,0.060473774,-0.3831556,110.5437311,0.702340221,0.845055368
s__Prevotella_stercorea,fixed,NA,hd_exposurelow_exposure,0.118383112,0.308469674,0.383775528,117.7158655,0.701837115,0.845055368
s__Clostridiaceae_bacterium_Marseille_Q4145,fixed,NA,hd_exposurelow_exposure,0.071434384,0.189120148,0.377719584,115.2162796,0.70633385,0.847057635
s__Clostridium_paraputrificum,fixed,NA,hd_exposurelow_exposure,0.042914272,0.114409909,0.375092265,137.0504115,0.70817169,0.847239822
s__GGB3363_SGB4448,fixed,NA,hd_exposurelow_exposure,0.055461923,0.147877939,0.375052045,117.8087667,0.708296112,0.847239822
s__Harryflintia_acetispora,fixed,NA,hd_exposurehigh_exposure,-0.030517962,0.08132344,-0.375266497,110.2708286,0.708183124,0.847239822
s__Streptococcus_infantis,fixed,NA,hd_exposurehigh_exposure,0.018779853,0.049922201,0.376182401,124.2840195,0.707422686,0.847239822
s__Dysosmobacter_welbionis,fixed,NA,hd_exposurehigh_exposure,-0.127893361,0.344589794,-0.371146689,114.4704769,0.71121429,0.84964464
s__Ruminococcus_bicirculans,fixed,NA,hd_exposurelow_exposure,0.151646356,0.408158325,0.37153807,116.5742796,0.710911238,0.84964464
s__Methylobacterium_SGB15164,fixed,NA,hd_exposurehigh_exposure,-0.050756619,0.137793252,-0.368353442,130.7037473,0.713205623,0.850395494
s__Prevotella_disiens,fixed,NA,hd_exposurelow_exposure,0.029263498,0.079378364,0.368658369,124.5877169,0.713008089,0.850395494
s__Ruminococcus_lactaris,fixed,NA,hd_exposurelow_exposure,-0.076782986,0.208164013,-0.36885812,117.2883245,0.712898477,0.850395494
s__Anaerostipes_hadrus,fixed,NA,hd_exposurehigh_exposure,-0.09987676,0.273550712,-0.365112412,113.3303494,0.715707987,0.851072036
s__Dysosmobacter_sp_NSJ_60,fixed,NA,hd_exposurelow_exposure,-0.062334584,0.170618585,-0.365344628,123.0105902,0.715481611,0.851072036
s__Emergencia_timonensis,fixed,NA,hd_exposurehigh_exposure,-0.020910449,0.05705808,-0.366476569,112.8968803,0.714695407,0.851072036
s__Enterococcus_casseliflavus,fixed,NA,hd_exposurelow_exposure,-0.018205537,0.049688112,-0.366396236,124.0046392,0.71469382,0.851072036
s__GGB3278_SGB4328,fixed,NA,hd_exposurehigh_exposure,0.061208999,0.168365914,0.36354745,103.5593695,0.716937068,0.851072036
s__GGB3746_SGB5089,fixed,NA,hd_exposurehigh_exposure,-0.104327053,0.287038481,-0.363460163,110.5222517,0.716955449,0.851072036
s__Streptococcus_gordonii,fixed,NA,hd_exposurelow_exposure,-0.023703007,0.065129236,-0.363938051,131.7330511,0.716487726,0.851072036
s__GGB9635_SGB15106,fixed,NA,hd_exposurehigh_exposure,0.066943535,0.186025766,0.359861631,112.520497,0.719625154,0.853159144
s__Tyzzerella_nexilis,fixed,NA,hd_exposurelow_exposure,0.089304849,0.247861277,0.360301739,117.279723,0.719269572,0.853159144
s__Longicatena_caecimuris,fixed,NA,hd_exposurelow_exposure,0.042391726,0.118253494,0.358481803,118.386778,0.720621239,0.853799341
s__Alistipes_indistinctus,fixed,NA,hd_exposurelow_exposure,0.088201775,0.248174275,0.355402569,116.6311869,0.722929968,0.854196304
s__Clostridium_sp_AM22_11AC,fixed,NA,hd_exposurehigh_exposure,0.084107448,0.236920744,0.355002465,115.0333209,0.723237789,0.854196304
s__Dysosmobacter_sp_NSJ_60,fixed,NA,hd_exposurehigh_exposure,-0.059864294,0.168633369,-0.354996729,119.3421369,0.723218634,0.854196304
s__GGB34900_SGB14891,fixed,NA,hd_exposurelow_exposure,-0.028113827,0.078722522,-0.357125585,107.0387692,0.721700912,0.854196304
s__Lachnotalea_sp_AF33_28,fixed,NA,hd_exposurehigh_exposure,-0.038066696,0.106948264,-0.355935611,114.2405949,0.722545225,0.854196304
s__GGB9708_SGB15234,fixed,NA,hd_exposurelow_exposure,-0.069725547,0.198160112,-0.351864692,115.8237503,0.725579097,0.856421229
s__Parabacteroides_distasonis,fixed,NA,hd_exposurehigh_exposure,-0.111672351,0.318272409,-0.350870349,114.6057481,0.72632976,0.856767052
s__Clostridium_leptum,fixed,NA,hd_exposurelow_exposure,-0.098821401,0.28327379,-0.34885473,117.0469923,0.727825129,0.857990328
s__GGB9774_SGB15394,fixed,NA,hd_exposurelow_exposure,0.026374187,0.0757749,0.348059674,127.7310808,0.728368324,0.85809031
s__Blautia_caecimuris,fixed,NA,hd_exposurehigh_exposure,-0.09669355,0.278258329,-0.347495618,111.8199239,0.72887223,0.858143908
s__Alistipes_sp_AF17_16,fixed,NA,hd_exposurehigh_exposure,-0.041823502,0.121037012,-0.345543083,111.4337064,0.73033758,0.858805987
s__Clostridium_neonatale,fixed,NA,hd_exposurelow_exposure,-0.055629261,0.161054483,-0.345406474,128.8407944,0.7303521,0.858805987
s__Anaerostipes_hadrus,fixed,NA,hd_exposurelow_exposure,0.094194291,0.275580134,0.341803634,116.1800037,0.733116159,0.859895645
s__Anaerotruncus_rubiinfantis,fixed,NA,hd_exposurelow_exposure,0.032377659,0.094500066,0.342620493,119.6724506,0.732485033,0.859895645
s__Blautia_sp_OF03_15BH,fixed,NA,hd_exposurelow_exposure,0.036283755,0.1061589,0.341787214,119.6632952,0.733110532,0.859895645
s__Mogibacterium_sp_NSJ_24,fixed,NA,hd_exposurelow_exposure,-0.032742087,0.095644101,-0.342332531,111.8706289,0.732742981,0.859895645
s__GGB9619_SGB15066,fixed,NA,hd_exposurehigh_exposure,0.028105993,0.082392387,0.341123669,118.6862487,0.733613631,0.859940336
s__Clostridium_sp_AF34_13,fixed,NA,hd_exposurelow_exposure,0.055678357,0.166413145,0.334579084,122.2766348,0.738515844,0.864603915
s__Prevotella_copri_clade_G,fixed,NA,hd_exposurelow_exposure,0.110116819,0.328684216,0.335023141,115.9240222,0.738213097,0.864603915
s__GGB9712_SGB15244,fixed,NA,hd_exposurehigh_exposure,-0.043341042,0.131392588,-0.329859107,113.9379525,0.742112106,0.867753552
s__Megasphaera_elsdenii,fixed,NA,hd_exposurelow_exposure,-0.042690078,0.129442304,-0.329800046,118.5173202,0.742133246,0.867753552
s__Pseudoflavonifractor_capillosus,fixed,NA,hd_exposurehigh_exposure,-0.047384871,0.144453256,-0.328029095,119.005286,0.74346609,0.868769364
s__Evtepia_gabavorous,fixed,NA,hd_exposurehigh_exposure,-0.053824615,0.165667517,-0.324895404,115.9581684,0.745845657,0.870179009
s__GGB9480_SGB14874,fixed,NA,hd_exposurehigh_exposure,-0.07225406,0.222090621,-0.325335935,111.1697526,0.745538341,0.870179009
s__Prevotella_timonensis,fixed,NA,hd_exposurehigh_exposure,0.028343929,0.087327935,0.324568869,121.1941899,0.746066938,0.870179009
s__Akkermansia_muciniphila,fixed,NA,hd_exposurelow_exposure,-0.088410619,0.276152507,-0.320151427,119.3148585,0.749413511,0.872507984
s__Bacteroides_salyersiae,fixed,NA,hd_exposurelow_exposure,-0.093814532,0.299273203,-0.313474549,116.7859068,0.754479338,0.872507984
s__Bacteroides_stercoris,fixed,NA,hd_exposurelow_exposure,-0.142159419,0.446225687,-0.318581881,116.6003931,0.750613543,0.872507984
s__Bifidobacterium_dentium,fixed,NA,hd_exposurehigh_exposure,-0.042982761,0.136494233,-0.314905329,114.5642335,0.753406363,0.872507984
s__Butyricimonas_SGB15266,fixed,NA,hd_exposurehigh_exposure,0.05384387,0.172510332,0.312119683,113.7318621,0.75552107,0.872507984
s__Christensenella_minuta,fixed,NA,hd_exposurehigh_exposure,0.03389747,0.108488487,0.312452229,115.251331,0.755261487,0.872507984
s__GGB1495_SGB2071,fixed,NA,hd_exposurehigh_exposure,0.11119924,0.350864631,0.31692918,115.2667127,0.751870639,0.872507984
s__GGB42994_SGB4746,fixed,NA,hd_exposurehigh_exposure,0.029697033,0.094477199,0.314330158,113.2139096,0.753848802,0.872507984
s__GGB51647_SGB4348,fixed,NA,hd_exposurelow_exposure,-0.096141022,0.307466589,-0.312687705,121.758897,0.755052855,0.872507984
s__Klebsiella_variicola,fixed,NA,hd_exposurelow_exposure,-0.038035485,0.119441705,-0.318443919,99.93723139,0.750812764,0.872507984
s__Lachnospiraceae_bacterium_NSJ_29,fixed,NA,hd_exposurelow_exposure,-0.031992942,0.100594051,-0.318040102,105.060381,0.751085824,0.872507984
s__Lacrimispora_amygdalina,fixed,NA,hd_exposurehigh_exposure,0.075219868,0.237306543,0.316973426,114.829046,0.751839334,0.872507984
s__Massiliimalia_timonensis,fixed,NA,hd_exposurehigh_exposure,0.044561601,0.141815876,0.314221526,116.3494806,0.753915519,0.872507984
s__Olsenella_sp_AF16_14LB,fixed,NA,hd_exposurehigh_exposure,0.046202418,0.146288187,0.315831503,115.0103152,0.752702828,0.872507984
s__Parabacteroides_distasonis,fixed,NA,hd_exposurelow_exposure,0.100752651,0.319773918,0.315074636,116.5775733,0.753268259,0.872507984
s__Streptococcus_australis,fixed,NA,hd_exposurehigh_exposure,-0.023698216,0.075862745,-0.312382793,132.3143631,0.755241395,0.872507984
s__GGB42994_SGB4746,fixed,NA,hd_exposurelow_exposure,-0.029531871,0.094864224,-0.311306724,114.9503123,0.756131317,0.872674368
s__Flavonifractor_plautii,fixed,NA,hd_exposurehigh_exposure,-0.090934456,0.294291913,-0.30899407,114.7280862,0.757886461,0.873622818
s__Prevotella_timonensis,fixed,NA,hd_exposurelow_exposure,-0.02733271,0.088387963,-0.309235661,124.878772,0.757657624,0.873622818
s__Alistipes_dispar,fixed,NA,hd_exposurelow_exposure,-0.073366266,0.239558019,-0.306256774,117.2182864,0.759952444,0.874495109
s__GGB9602_SGB15028,fixed,NA,hd_exposurehigh_exposure,0.025795707,0.084362642,0.305771684,105.9490022,0.760378472,0.874495109
s__GGB9634_SGB15093,fixed,NA,hd_exposurehigh_exposure,0.032065116,0.104852657,0.305811193,99.81891432,0.760385272,0.874495109
s__Lachnospira_pectinoschiza,fixed,NA,hd_exposurehigh_exposure,0.074888022,0.24510056,0.305539986,114.0725077,0.760511772,0.874495109
s__Streptococcus_mitis,fixed,NA,hd_exposurelow_exposure,-0.035762729,0.118574381,-0.301605865,127.0684574,0.763445571,0.876791478
s__Streptococcus_salivarius,fixed,NA,hd_exposurelow_exposure,-0.067773767,0.224596834,-0.301757446,122.1971163,0.763349918,0.876791478
s__GGB3256_SGB4303,fixed,NA,hd_exposurelow_exposure,-0.092070101,0.306729772,-0.300166823,115.218642,0.764590804,0.877568353
s__Romboutsia_timonensis,fixed,NA,hd_exposurelow_exposure,0.067517356,0.227838032,0.296339269,107.3544263,0.767543518,0.879921805
s__Ruminococcus_callidus,fixed,NA,hd_exposurehigh_exposure,-0.071949469,0.242871078,-0.296245521,114.0479822,0.767581361,0.879921805
s__Streptococcus_SGB14888,fixed,NA,hd_exposurelow_exposure,0.021896601,0.074102003,0.295492698,105.029976,0.768200908,0.880093084
s__Slackia_isoflavoniconvertens,fixed,NA,hd_exposurehigh_exposure,-0.033915629,0.115605978,-0.293372624,112.4153499,0.769778253,0.881360788
s__Vescimonas_coprocola,fixed,NA,hd_exposurehigh_exposure,0.078315923,0.268090578,0.292124863,115.6373582,0.770714611,0.881893491
s__Lachnoclostridium_phocaeense,fixed,NA,hd_exposurelow_exposure,-0.018507696,0.063577998,-0.291102217,127.1088589,0.771447621,0.882193003
s__GGB6547_SGB9247,fixed,NA,hd_exposurehigh_exposure,-0.038402495,0.132176947,-0.290538524,116.5698129,0.771920534,0.882194896
s__Fusicatenibacter_saccharivorans,fixed,NA,hd_exposurehigh_exposure,0.084940515,0.294681519,0.288245136,111.8164448,0.773692724,0.882912885
s__Klebsiella_quasipneumoniae,fixed,NA,hd_exposurehigh_exposure,0.062186355,0.216042691,0.287842902,119.9582088,0.773963699,0.882912885
s__Mesosutterella_multiformis,fixed,NA,hd_exposurehigh_exposure,0.079909927,0.276580388,0.28892116,114.9432919,0.773162138,0.882912885
s__GGB9634_SGB15093,fixed,NA,hd_exposurelow_exposure,-0.030098604,0.105553992,-0.285148897,102.3704364,0.776106173,0.884817757
s__GGB2653_SGB3574,fixed,NA,hd_exposurelow_exposure,-0.066023144,0.233880663,-0.282294153,117.8872782,0.77821298,0.886679671
s__Candidatus_Allochristensenella_caecavium,fixed,NA,hd_exposurelow_exposure,0.045461799,0.161818607,0.280942963,113.8624206,0.779264018,0.88733713
s__Senegalimassilia_faecalis,fixed,NA,hd_exposurehigh_exposure,0.023821258,0.08648538,0.275436818,121.6484731,0.783447968,0.891559025
s__Anaerotruncus_rubiinfantis,fixed,NA,hd_exposurehigh_exposure,-0.025561599,0.093457409,-0.273510673,116.0599973,0.784946825,0.891702446
s__Flavonifractor_plautii,fixed,NA,hd_exposurelow_exposure,-0.080548916,0.297079361,-0.271136022,118.0815371,0.786759829,0.891702446
s__Formosa_SGB1638,fixed,NA,hd_exposurehigh_exposure,0.017665382,0.064391433,0.274343668,113.9039694,0.784317463,0.891702446
s__GGB3304_SGB4367,fixed,NA,hd_exposurelow_exposure,0.062056844,0.227670226,0.272573384,116.793331,0.7856625,0.891702446
s__GGB9444_SGB14834,fixed,NA,hd_exposurelow_exposure,0.013645499,0.05038353,0.270832529,143.7421438,0.786908356,0.891702446
s__GGB9747_SGB15356,fixed,NA,hd_exposurehigh_exposure,-0.040856985,0.149665628,-0.272988431,110.0130848,0.785373891,0.891702446
s__Klebsiella_variicola,fixed,NA,hd_exposurehigh_exposure,-0.031934157,0.117792503,-0.271105172,107.9461293,0.786827887,0.891702446
s__Blautia_wexlerae,fixed,NA,hd_exposurelow_exposure,-0.073818132,0.275317775,-0.268119747,117.6913177,0.789076512,0.893078132
s__Prevotella_sp_Marseille_P4119,fixed,NA,hd_exposurelow_exposure,-0.056903321,0.211945061,-0.268481468,118.7077997,0.788794756,0.893078132
s__GGB1627_SGB2230,fixed,NA,hd_exposurelow_exposure,0.031525067,0.118229439,0.266643122,118.1121135,0.790208912,0.893819386
s__Faecalibacterium_SGB15315,fixed,NA,hd_exposurelow_exposure,-0.072336905,0.272676145,-0.26528505,117.1484174,0.791256129,0.894176638
s__Oscillospiraceae_unclassified_SGB15256,fixed,NA,hd_exposurelow_exposure,-0.035652289,0.13450563,-0.265061687,105.3107271,0.791480069,0.894176638
s__Bifidobacterium_pseudocatenulatum,fixed,NA,hd_exposurelow_exposure,-0.077185466,0.292757883,-0.263649486,117.4295202,0.792512115,0.894802581
